start_time,finish_time,experiment_item,parameter_configuration_number,parameter_configuration_file_name,stl_requirement,runaway_min_robustness,runaway_max_robustness,runaway_average_robustness,runaway_cumulative_robustness,boundary_min_robustness,boundary_max_robustness,boundary_average_robustness,boundary_cumulative_robustness,avg_resolution_time,avg_cycle_time,resolution_time_percentage,max_runaway_requirement_weakening_parameter,min_runaway_requirement_weakening_parameter,average_runaway_requirement_weakening_parameter,cumulative_runaway_requirement_weakening_parameter,max_boundary_requirement_weakening_parameter,min_boundary_requirement_weakening_parameter,average_boundary_requirement_weakening_parameter,cumulative_boundary_requirement_weakening_parameter,total_resolution_count,resolution_success_count,resolution_failure_count,resolution_success_percentage,runaway_activated_count,boundary_activated_count,follower_caught_ego_count,mission_waypoints_completed_count,EGO_AVOID_SPEED,EGO_BOUND_ENFORCER_SPEED,EGO_DRONE_MAX_SPEED,FOLLOWER_DRONE_MAX_SPEED,EGO_DRONE_START_LOCATION_NORTH,EGO_DRONE_START_LOCATION_EAST,RESOLVER,MAX_EGO_DRONE_CYCLE,STL_BOUNDARY_ORIGINAL_REQUIREMENT_FILE_PATH,STL_RUNAWAY_ORIGINAL_REQUIREMENT_FILE_PATH,MAIN_STL_FILE_FOR_RESOLVER,STL_BOUNDARY_REQUIREMENT_SIGNAL_LENGTH,STL_RUNAWAY_REQUIREMENT_SIGNAL_LENGTH
09-26-2022_23-07-43,09-26-2022_23-09-41,WEAKENING - PRIORITY - RUNAWAY,6,experiments/config/bound_run/randomized_config/config_116.ini,,-6,76,13.4040404,2654,5,28,14.74747475,2920,0.3788,0.9424,40.19524618,2.184189722,0,0.567460986,2.837304929,2.13E-14,0,4.26E-15,2.13E-14,5,5,0,100,70,16,14,2,4,9,1,2,5,-10,WEAKENING - PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-26-2022_23-12-22,09-26-2022_23-14-28,WEAKENING - PRIORITY - RUNAWAY,7,experiments/config/bound_run/randomized_config/config_117.ini,,-8,32,4.590909091,909,-13,29,10.13131313,2006,0.346464286,0.925321429,37.44258752,4.576300586,-6.66E-16,0.888750448,15.10875762,3.617079492,0,0.212769382,3.617079492,28,17,11,60.71428571,51,52,27,2,10,9,4,9,11,19,WEAKENING - PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_22-38-54,09-27-2022_22-41-00,WEAKENING - PRIORITY - RUNAWAY,8,experiments/config/bound_run/randomized_config/config_118.ini,,-8,38,6.131313131,1214,-98,28,0.217171717,43,0.239911765,0.834205882,28.75929909,2.539889649,-1.42E-12,0.619778353,5.578005181,0.01365488,-2.31E-14,0.001517209,0.01365488,34,9,25,26.47058824,54,66,31,5,12,9,8,11,-5,-15,WEAKENING - PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-26-2022_23-24-56,09-26-2022_23-27-03,WEAKENING - PRIORITY - RUNAWAY,9,experiments/config/bound_run/randomized_config/config_119.ini,,-9,54,5.54040404,1097,-5,26,12.19191919,2414,0.423347826,1.006086957,42.07865169,3.500804211,0,1.511949475,24.1911916,0.734309704,-8.88E-16,0.072756605,1.164105679,23,16,7,69.56521739,69,29,20,1,6,9,2,4,0,11,WEAKENING - PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_09-30-46,09-28-2022_09-32-46,WEAKENING - PRIORITY - RUNAWAY,0,experiments/config/bound_run/randomized_config/config_120.ini,,-7,35,7.747474747,1534,-20,26,11.12121212,2202,0.295416667,0.880666667,33.54466313,1.779527377,0,0.362215565,1.811077824,0,0,0,0,12,5,7,41.66666667,43,60,36,6,12,9,7,10,18,-12,WEAKENING - PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_08-48-56,09-28-2022_08-51-06,WEAKENING - PRIORITY - RUNAWAY,1,experiments/config/bound_run/randomized_config/config_121.ini,,-6,75,7.747474747,1534,-1,26,13.0959596,2593,0.420275862,1.005241379,41.80845225,4.273726984,-5.60E-13,1.062555616,28.68900163,6.24E-07,-1.78E-15,2.31E-08,6.24E-07,29,27,2,93.10344828,68,18,24,0,5,9,1,3,-5,-15,WEAKENING - PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-26-2022_23-45-17,09-26-2022_23-47-20,WEAKENING - PRIORITY - RUNAWAY,2,experiments/config/bound_run/randomized_config/config_122.ini,,-6,37,11.17171717,2212,-7,28,9.782828283,1937,0.324666667,0.907444444,35.7781315,1.939216484,0,0.685382128,4.797674897,0,-8.88E-16,-1.27E-16,-8.88E-16,18,7,11,38.88888889,22,78,20,10,14,9,10,11,-2,3,WEAKENING - PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-26-2022_23-50-02,09-26-2022_23-52-02,WEAKENING - PRIORITY - RUNAWAY,3,experiments/config/bound_run/randomized_config/config_123.ini,,-5,74,13.71212121,2715,-8,29,14.73737374,2918,0.3576,0.9326,38.34441347,0.569966207,-4.44E-16,0.113993241,0.569966207,0,0,0,0,5,5,0,100,39,30,20,2,11,9,2,3,-15,-2,WEAKENING - PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-26-2022_23-54-46,09-26-2022_23-56-50,WEAKENING - PRIORITY - RUNAWAY,4,experiments/config/bound_run/randomized_config/config_124.ini,,-8,51,4.297979798,851,-9,27,12.81818182,2538,0.418941176,0.999941176,41.89658215,4.056339031,0,1.728018843,22.46424496,3.088643889,-2.05E-12,0.455757646,5.9248494,17,13,4,76.47058824,59,53,24,2,10,9,5,8,7,-20,WEAKENING - PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_08-53-14,09-28-2022_08-55-17,WEAKENING - PRIORITY - RUNAWAY,5,experiments/config/bound_run/randomized_config/config_125.ini,,-7,39,8.575757576,1698,-5,28,11.79292929,2335,0.348411765,0.933294118,37.33140048,1.725112142,-8.88E-16,0.476051563,5.236567196,0,0,0,0,17,11,6,64.70588235,27,64,29,9,13,9,8,10,6,-18,WEAKENING - PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_23-29-52,09-27-2022_23-31-54,WEAKENING - PRIORITY - BOUNDARY,6,experiments/config/bound_run/randomized_config/config_126.ini,,-7,50,4.484848485,888,-10,25,11.33838384,2245,0.332470588,0.912647059,36.429262,4.472834283,0,0.737116214,5.896929714,0,-3.55E-15,-4.44E-16,-3.55E-15,17,8,9,47.05882353,51,59,39,1,10,9,3,8,-5,-13,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_08-57-23,09-28-2022_08-59-25,WEAKENING - PRIORITY - BOUNDARY,7,experiments/config/bound_run/randomized_config/config_127.ini,,-8,57,4.202020202,832,3,29,15.42929293,3055,0.423818182,1.000909091,42.34332425,5.202288751,0,1.896317907,15.17054326,0,0,0,0,11,8,3,72.72727273,68,33,40,2,7,9,4,6,20,-9,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_00-22-51,09-27-2022_00-24-51,WEAKENING - PRIORITY - BOUNDARY,8,experiments/config/bound_run/randomized_config/config_128.ini,,-6,58,7.848484848,1554,-6,28,12.95959596,2566,0.338615385,0.912769231,37.09758975,5.626129974,0,1.410125628,9.870879394,0.267972329,0,0.038281761,0.267972329,13,7,6,53.84615385,47,56,24,6,8,9,6,7,-7,17,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_09-56-02,09-28-2022_09-58-03,WEAKENING - PRIORITY - BOUNDARY,9,experiments/config/bound_run/randomized_config/config_129.ini,,-5,37,10.39393939,2058,-8,29,12.08080808,2392,0.408555556,0.987888889,41.35642785,0.077535014,-8.88E-16,0.016302125,0.130417,2.181906188,-3.55E-15,0.272738273,2.181906188,9,8,1,88.88888889,25,72,36,7,14,9,9,11,0,-19,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_23-45-39,09-27-2022_23-47-42,WEAKENING - PRIORITY - BOUNDARY,0,experiments/config/bound_run/randomized_config/config_130.ini,,-5,38,10.64646465,2108,-12,26,9.065656566,1795,0.308695652,0.88973913,34.69507428,1.237117321,-7.99E-14,0.120572104,1.446865249,3.55E-15,-1.78E-14,-1.18E-15,-1.42E-14,23,12,11,52.17391304,11,88,33,9,14,9,11,12,-15,14,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_10-00-10,09-28-2022_10-02-12,WEAKENING - PRIORITY - BOUNDARY,1,experiments/config/bound_run/randomized_config/config_131.ini,,-6,53,7.818181818,1548,-12,29,11.98484848,2373,0.398272727,0.975,40.84848485,2.97473848,-2.84E-14,0.77895731,7.789573096,1.335151581,0,0.139114304,1.391143041,11,10,1,90.90909091,45,55,14,1,13,9,3,5,-1,5,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_23-55-40,09-27-2022_23-57-43,WEAKENING - PRIORITY - BOUNDARY,2,experiments/config/bound_run/randomized_config/config_132.ini,,-7,59,7.035353535,1393,-11,23,11.97474747,2371,0.418769231,1.008461538,41.52555301,3.335135456,-2.66E-15,0.704796452,7.047964525,0.574621846,0,0.057462185,0.574621846,13,10,3,76.92307692,38,58,39,6,10,9,6,9,-7,-14,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_00-05-40,09-28-2022_00-07-40,WEAKENING - PRIORITY - BOUNDARY,4,experiments/config/bound_run/randomized_config/config_134.ini,,-6,63,8.252525253,1634,-9,28,13.16666667,2607,0.34875,0.932875,37.38442985,0.653681758,-1.78E-15,0.08171022,0.653681758,1.07E-14,0,1.39E-15,1.11E-14,8,8,0,100,53,42,14,1,14,9,2,4,3,0,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_00-09-38,09-28-2022_00-11-38,WEAKENING - PRIORITY - BOUNDARY,5,experiments/config/bound_run/randomized_config/config_135.ini,,-8,33,8.348484848,1653,-7,27,12.17676768,2411,0.370454545,0.949818182,39.00267994,1.939947748,0,0.497612229,3.980897831,0,-8.88E-16,-1.11E-16,-8.88E-16,11,8,3,72.72727273,39,57,32,5,14,9,8,13,-3,7,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_00-13-40,09-28-2022_00-15-42,WEAKENING - PRIORITY - BOUNDARY,6,experiments/config/bound_run/randomized_config/config_136.ini,,-6,39,11.74747475,2326,-6,22,9.691919192,1919,0.288210526,0.866,33.28066124,1.892738168,-6.57E-14,0.287632175,2.876321745,1.78E-15,-4.62E-14,-8.35E-15,-8.35E-14,19,10,9,52.63157895,12,89,30,9,14,9,11,12,-16,-15,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_10-21-43,09-28-2022_10-23-51,WEAKENING - PRIORITY - BOUNDARY,7,experiments/config/bound_run/randomized_config/config_137.ini,,-9,32,4.909090909,972,-14,28,10.33838384,2047,0.308933333,0.899833333,34.33228376,2.274636261,-2.36E-13,0.908726073,11.81343895,1.521909206,-1.42E-14,0.188975565,2.456682348,30,13,17,43.33333333,51,67,35,5,12,9,6,11,13,-4,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_00-23-34,09-28-2022_00-25-40,WEAKENING - PRIORITY - BOUNDARY,8,experiments/config/bound_run/randomized_config/config_138.ini,,-7,50,3.565656566,706,-11,28,12.32828283,2441,0.400166667,0.976916667,40.96221104,5.231392388,-1.42E-12,1.852499655,29.63999447,4.551811276,-2.22E-14,0.489777671,7.836442735,24,16,8,66.66666667,57,43,36,3,9,9,3,7,9,-12,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_02-00-55,09-27-2022_02-02-57,WEAKENING - PRIORITY - BOUNDARY,1,experiments/config/bound_run/randomized_config/config_141.ini,,-6,79,13.43939394,2661,3,24,14.18181818,2808,0.400181818,0.973636364,41.10177404,4.910598504,-3.14E-12,1.15290059,12.68190649,0,0,0,0,11,11,0,100,66,12,13,1,4,9,1,2,5,-10,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_00-45-13,09-28-2022_00-47-14,WEAKENING - PRIORITY - BOUNDARY,3,experiments/config/bound_run/randomized_config/config_143.ini,,-6,39,7.686868687,1522,-7,29,12.1010101,2396,0.274277778,0.856388889,32.02724619,1.923378224,-8.88E-16,0.464265113,3.24985579,0,0,0,0,18,7,11,38.88888889,30,65,33,5,12,9,8,11,-5,-15,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_01-18-28,09-28-2022_01-20-36,WEAKENING - PRIORITY - BOUNDARY,9,experiments/config/bound_run/randomized_config/config_149.ini,,-6,50,4.404040404,872,-15,29,10.72222222,2123,0.396,0.968419355,40.89137604,4.182807614,-6.04E-13,1.128883428,24.83543542,3.373396044,-4.44E-15,0.153336184,3.373396044,31,22,9,70.96774194,42,56,33,2,10,9,5,8,7,-20,WEAKENING - PRIORITY - BOUNDARY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_01-28-28,09-28-2022_01-30-24,PRIORITY - RUNAWAY,1,experiments/config/bound_run/randomized_config/config_151.ini,,-7,48,4.95959596,982,-37,25,6.191919192,1226,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,68,67,36,1,10,9,3,8,-5,-13,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_02-19-06,09-28-2022_02-21-01,PRIORITY - RUNAWAY,0,experiments/config/bound_run/randomized_config/config_160.ini,,-8,32,6.828282828,1352,-136,27,-13.46969697,-2667,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,72,71,14,4,14,9,8,13,-3,7,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_04-49-19,09-27-2022_04-51-18,PRIORITY - RUNAWAY,3,experiments/config/bound_run/randomized_config/config_163.ini,,-8,51,4.126262626,817,-38,28,5.949494949,1178,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,86,56,22,1,9,9,3,7,9,-12,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_02-34-41,09-28-2022_02-36-38,PRIORITY - RUNAWAY,4,experiments/config/bound_run/randomized_config/config_164.ini,,-7,73,5.939393939,1176,-7,27,12.46464646,2468,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,76,50,28,1,8,9,3,4,10,-14,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_02-38-41,09-28-2022_02-40-37,PRIORITY - RUNAWAY,5,experiments/config/bound_run/randomized_config/config_165.ini,,-8,73,6.570707071,1301,-17,28,9.202020202,1822,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,71,52,27,1,8,9,2,4,4,-15,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_05-25-13,09-27-2022_05-27-09,PRIORITY - RUNAWAY,8,experiments/config/bound_run/randomized_config/config_168.ini,,-5,40,9.01010101,1784,-5,27,11.4040404,2258,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,44,69,25,5,12,9,8,11,-5,-15,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_02-54-19,09-28-2022_02-56-16,PRIORITY - RUNAWAY,9,experiments/config/bound_run/randomized_config/config_169.ini,,-7,56,5.580808081,1105,-9,29,13.1010101,2594,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,93,33,26,1,6,9,2,4,0,11,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_02-58-19,09-28-2022_03-00-13,PRIORITY - RUNAWAY,0,experiments/config/bound_run/randomized_config/config_170.ini,,-9,36,2.717171717,538,-82,24,-7.747474747,-1534,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,80,79,25,6,12,9,7,10,18,-12,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_03-02-17,09-28-2022_03-04-12,PRIORITY - RUNAWAY,1,experiments/config/bound_run/randomized_config/config_171.ini,,-9,78,8.131313131,1610,-8,24,11.37373737,2252,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,84,35,23,1,5,9,1,3,-5,-15,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-27-2022_05-53-15,09-27-2022_05-55-11,PRIORITY - RUNAWAY,2,experiments/config/bound_run/randomized_config/config_172.ini,,-6,39,10.8989899,2158,-7,28,9.838383838,1948,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,37,79,27,9,14,9,10,11,-2,3,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
09-28-2022_03-06-15,09-28-2022_03-08-11,PRIORITY - RUNAWAY,3,experiments/config/bound_run/randomized_config/config_173.ini,,-7,76,13.0959596,2593,-10,29,13.52020202,2677,NaN,NaN,NaN,-99999,99999,NaN,0,-99999,99999,NaN,0,0,0,0,0,50,34,26,2,11,9,2,3,-15,-2,PRIORITY - RUNAWAY,200,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/bound_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/run_eventually_original.stl,src/main/java/edu/cmu/px4/mavsdk/case_study/boundary_runaway/main/model/runbound_eventually.stl,3,3
